--- Level 4 Stronghold Coordinates ---
Sorted by X-group (0-99, 100-199, ...) then by Y-axis

(255, 235)
(274, 248)
(267, 248)
(299, 261)
(277, 270)
(278, 274)
(243, 274)
(291, 277)
(264, 283)
(284, 290)
(256, 292)
(266, 295)
(277, 298)
(271, 301)
(263, 306)
(275, 321)
(279, 324)
(291, 324)
(268, 324)
(261, 325)
(270, 332)
(268, 342)
(229, 346)
(284, 349)
(255, 368)
(258, 371)
(258, 378)
(251, 383)
(262, 396)
(271, 396)
(252, 407)
(293, 410)
(243, 415)
(295, 420)
(253, 422)
(262, 423)
(254, 458)
(273, 468)
(287, 476)
(225, 491)
(287, 497)
(297, 503)
(270, 506)
(297, 508)
(264, 520)
(257, 545)
(250, 552)
(260, 567)
(259, 573)
(256, 573)
(292, 583)
(235, 590)
(230, 590)
(236, 594)
(258, 616)
(257, 624)
(265, 631)
(297, 657)
(299, 660)
(275, 663)
(282, 666)
(243, 666)
(296, 668)
(230, 670)
(272, 673)
(299, 676)
(289, 678)
(282, 680)
(278, 683)
(257, 695)
(263, 708)
(281, 712)
(266, 712)
(254, 717)
(294, 721)
(274, 729)
(246, 735)
(247, 747)
(261, 756)
(262, 762)
(260, 767)
(262, 772)
(345, 237)
(335, 240)
(345, 242)
(382, 250)
(387, 253)
(352, 256)
(383, 257)
(350, 266)
(397, 268)
(372, 270)
(338, 272)
(362, 274)
(344, 296)
(333, 296)
(320, 296)
(317, 302)
(317, 318)
(320, 396)
(312, 678)
(318, 678)
(323, 679)
(313, 684)
(348, 718)
(317, 727)
(373, 727)
(360, 730)
(301, 731)
(358, 733)
(343, 737)
(320, 738)
(315, 741)
(391, 743)
(338, 753)
(406, 235)
(408, 242)
(434, 258)
(483, 260)
(423, 261)
(427, 264)
(449, 272)
(482, 273)
(478, 277)
(494, 279)
(490, 287)
(478, 703)
(413, 710)
(404, 717)
(410, 720)
(406, 722)
(487, 728)
(442, 738)
(499, 743)
(447, 745)
(439, 747)
(407, 748)
(416, 767)
(599, 240)
(598, 245)
(596, 248)
(545, 258)
(519, 258)
(562, 261)
(508, 264)
(561, 267)
(593, 277)
(579, 281)
(523, 292)
(513, 293)
(594, 701)
(597, 709)
(507, 714)
(515, 720)
(578, 721)
(517, 735)
(558, 737)
(526, 744)
(536, 745)
(555, 745)
(584, 750)
(507, 751)
(575, 758)
(582, 760)
(515, 769)
(666, 233)
(650, 236)
(659, 246)
(600, 251)
(696, 253)
(693, 259)
(608, 263)
(607, 266)
(642, 267)
(697, 276)
(675, 277)
(658, 282)
(651, 287)
(652, 291)
(669, 293)
(679, 293)
(687, 302)
(681, 302)
(684, 309)
(681, 316)
(699, 675)
(686, 675)
(689, 683)
(682, 694)
(672, 722)
(696, 727)
(662, 730)
(640, 731)
(619, 731)
(655, 741)
(632, 742)
(623, 744)
(686, 748)
(698, 749)
(656, 755)
(651, 765)
(726, 237)
(741, 243)
(770, 252)
(732, 255)
(719, 258)
(751, 259)
(710, 261)
(725, 268)
(755, 268)
(719, 273)
(722, 277)
(712, 306)
(726, 307)
(711, 309)
(704, 331)
(717, 343)
(731, 345)
(705, 349)
(746, 355)
(742, 358)
(729, 366)
(726, 366)
(740, 372)
(744, 378)
(739, 383)
(747, 393)
(739, 395)
(740, 401)
(724, 405)
(725, 412)
(773, 415)
(727, 428)
(741, 436)
(748, 475)
(751, 478)
(768, 479)
(726, 487)
(726, 496)
(730, 498)
(763, 502)
(747, 513)
(720, 513)
(700, 523)
(735, 575)
(714, 575)
(723, 577)
(742, 578)
(763, 581)
(711, 583)
(765, 592)
(758, 597)
(743, 617)
(736, 619)
(745, 650)
(737, 650)
(749, 651)
(728, 655)
(706, 657)
(711, 665)
(758, 666)
(753, 667)
(713, 674)
(706, 677)
(732, 678)
(709, 683)
(712, 685)
(719, 704)
(738, 708)
(702, 713)
(711, 720)
(767, 725)
(741, 727)
(705, 728)
(747, 728)
(706, 733)
(771, 738)
(745, 744)
(755, 747)
(732, 753)
