## Group 0 (X: 0-99)
(86, 180)
(99, 189)
(94, 410)
(89, 409)
(90, 478)
(98, 509)
(90, 522)
(82, 654)
(88, 660)
(77, 663)
(94, 747)
(100, 767)
(92, 821)
(82, 884)

## Group 1 (X: 100-199)
(109, 98)
(113, 95)
(115, 105)
(134, 102)
(141, 104)
(172, 105)
(110, 128)
(188, 132)
(105, 141)
(142, 140)
(187, 142)
(117, 145)
(126, 150)
(162, 165)
(133, 170)
(113, 170)
(120, 208)
(123, 200)
(110, 201)
(107, 226)
(145, 193)
(140, 251)
(96, 254)
(146, 266)
(143, 269)
(119, 271)
(137, 274)
(116, 296)
(111, 312)
(137, 334)
(88, 344)
(160, 359)
(112, 372)
(106, 382)
(100, 383)
(120, 415)
(109, 449)
(120, 445)
(142, 493)
(110, 505)
(123, 487)
(102, 556)
(118, 530)
(114, 574)
(123, 600)
(121, 607)
(114, 616)
(116, 632)
(148, 655)
(111, 672)
(124, 707)
(107, 715)
(145, 732)
(147, 738)
(107, 743)
(129, 748)
(108, 788)
(111, 790)
(144, 836)
(163, 836)
(129, 851)
(191, 864)
(116, 867)
(147, 872)
(127, 874)
(125, 878)
(123, 881)
(169, 891)
(126, 897)
(192, 904)
(182, 912)
(182, 918)

## Group 2 (X: 200-299)
(239, 105)
(200, 108)
(276, 108)
(244, 114)
(288, 117)
(269, 135)
(297, 104)
(199, 125)
(258, 868)
(269, 878)
(243, 879)
(275, 882)
(291, 892)
(270, 896)
(207, 890)
(256, 908)

## Group 3 (X: 300-399)
(318, 100)
(401, 104)
(377, 111)
(319, 112)
(380, 114)
(304, 117)
(395, 122)
(388, 124)
(342, 135)
(326, 139)
(346, 145)
(337, 877)
(363, 879)
(395, 881)
(378, 885)
(415, 91)
(332, 855)
(348, 871)
(310, 875)
(307, 886)
(392, 892)
(402, 896)
(329, 899)
(403, 917)

## Group 4 (X: 400-499)
(493, 83)
(493, 100)
(427, 123)
(412, 128)
(422, 149)
(413, 854)
(421, 864)
(431, 885)
(494, 880)
(451, 896)
(498, 893)
(496, 897)

## Group 5 (X: 500-599)
(581, 99)
(535, 103)
(565, 106)
(579, 117)
(597, 125)
(586, 851)
(585, 856)
(593, 871)
(601, 879)
(537, 893)
(518, 877)
(593, 912)
(597, 919)

## Group 6 (X: 600-699)
(645, 100)
(653, 107)
(620, 107)
(692, 105)
(696, 112)
(658, 118)
(640, 119)
(672, 130)
(651, 147)
(670, 850)
(680, 879)
(641, 887)
(665, 907)

## Group 7 (X: 700-799)
(729, 81)
(746, 98)
(749, 101)
(710, 104)
(714, 107)
(772, 108)
(775, 113)
(798, 119)
(725, 122)
(771, 123)
(760, 880)
(745, 855)
(712, 881)
(712, 889)
(711, 894)
(727, 906)
(746, 920)

## Group 8 (X: 800-899)
(897, 87)
(891, 88)
(812, 99)
(898, 102)
(820, 109)
(853, 113)
(849, 113)
(824, 117)
(890, 120)
(910, 120)
(834, 120)
(830, 122)
(854, 126)
(808, 143)
(828, 164)
(873, 169)
(881, 170)
(872, 174)
(914, 186)
(879, 205)
(880, 208)
(880, 214)
(876, 223)
(886, 231)
(875, 259)
(908, 260)
(878, 262)
(915, 269)
(899, 273)
(879, 277)
(897, 281)
(855, 336)
(915, 340)
(890, 348)
(885, 393)
(897, 409)
(891, 403)
(877, 442)
(885, 450)
(879, 452)
(869, 478)
(919, 478)
(908, 487)
(860, 508)
(921, 522)
(917, 518)
(891, 532)
(898, 555)
(894, 568)
(891, 574)
(899, 580)
(903, 598)
(888, 634)
(903, 654)
(910, 668)
(867, 671)
(873, 672)
(906, 672)
(898, 681)
(881, 681)
(880, 694)
(878, 707)
(872, 729)
(906, 734)
(853, 739)
(894, 740)
(865, 742)
(879, 745)
(858, 746)
(853, 748)
(899, 759)
(885, 779)
(878, 795)
(920, 801)
(873, 812)
(855, 815)
(915, 820)
(922, 820)
(882, 833)
(859, 839)
(888, 844)
(880, 849)
(897, 861)
(866, 867)
(863, 873)
(849, 870)
(874, 896)
(881, 896)
(846, 893)
(823, 903)
(818, 898)
(908, 885)
(900, 897)

## Group 9 (X: 900-999)
*No coordinates in this range.*
