--- Level 1 Stronghold Coordinates ---
Sorted by X-group (0-99, 100-199, ...) then by Y-axis

(9, 123)
(16, 147)
(0, 319)
(3, 399)
(5, 416)
(6, 434)
(23, 434)
(11, 445)
(14, 467)
(17, 496)
(21, 531)
(14, 577)
(23, 589)
(7, 624)
(47, 640)
(6, 644)
(66, 651)
(44, 702)
(29, 713)
(3, 740)
(3, 748)
(47, 786)
(3, 787)
(43, 893)
(66, 897)
(69, 906)
(26, 976)
(193, 999)
(249, 10)
(332, 68)
(394, 74)
(379, 994)
(419, 999)
(576, 3)
(578, 45)
(581, 962)
(647, 38)
(604, 985)
(715, 956)
(728, 975)
(755, 982)
(748, 994)
(810, 1)
(888, 74)
(857, 970)
(852, 975)
(948, 18)
(939, 64)
(920, 84)
(927, 90)
(981, 120)
(955, 162)
(958, 237)
(994, 250)
(999, 265)
(998, 286)
(978, 301)
(966, 303)
(986, 321)
(971, 370)
(971, 433)
(999, 438)
(960, 439)
(974, 439)
(979, 449)
(975, 470)
(929, 596)
(959, 699)
(953, 702)
(964, 702)
(970, 714)
(988, 717)
(964, 754)
(992, 770)
(972, 794)
(906, 911)
(957, 947)
(958, 961)
(964, 983)
(930, 985)
