#Level 2 City Coordinates
## Group 0 (X: 0-99)
*No coordinates in this range.*

## Group 1 (X: 100-199)
(134, 316)
(146, 350)
(173, 382)
(133, 389)
(142, 562)
(142, 569)
(173, 607)
(155, 609)
(128, 612)
(155, 616)
(160, 617)
(164, 620)
(139, 627)
(132, 643)
(149, 675)
(140, 683)
(157, 689)
(127, 697)
(140, 706)
(171, 706)
(156, 716)
(162, 719)
(146, 753)
(129, 753)
(155, 770)
(146, 775)
(172, 777)
(127, 789)
(134, 791)
(138, 797)

## Group 2 (X: 200-299)
(215, 131)
(295, 135)
(235, 142)
(276, 161)
(231, 162)
(239, 826)
(249, 833)
(223, 841)
(279, 860)

## Group 3 (X: 300-399)
(313, 136)
(374, 134)
(384, 137)
(372, 142)
(388, 141)
(391, 152)
(362, 153)
(323, 158)
(350, 828)
(363, 827)
(366, 838)
(376, 842)
(388, 843)
(390, 840)
(362, 852)
(383, 868)
(357, 872)

## Group 4 (X: 400-499)
(442, 155)
(434, 174)
(473, 832)
(436, 835)
(433, 825)
(472, 847)
(454, 854)
(433, 860)

## Group 5 (X: 500-599)
(564, 826)
(560, 832)
(566, 832)
(532, 835)
(528, 838)
(534, 851)
(562, 851)
(546, 857)

## Group 6 (X: 600-699)
(688, 126)
(686, 130)
(677, 148)
(712, 157)
(720, 165)
(682, 172)
(604, 172)
(632, 829)
(625, 838)
(681, 845)
(690, 846)
(692, 828)
(679, 859)
(690, 856)
(694, 856)
(609, 857)
(618, 860)
(649, 864)
(639, 865)
(682, 870)

## Group 7 (X: 700-799)
(717, 131)
(757, 134)
(773, 158)
(778, 162)
(720, 845)
(723, 845)
(760, 854)
(794, 858)
(709, 861)
(766, 866)
(782, 871)

## Group 8 (X: 800-899)
(831, 238)
(827, 389)
(841, 449)
(862, 540)
(827, 553)
(844, 560)
(826, 564)
(851, 563)
(874, 573)
(857, 600)
(858, 600)
(852, 614)
(842, 614)
(858, 617)
(833, 618)
(845, 619)
(831, 622)
(855, 628)
(864, 628)
(850, 637)
(868, 689)
(868, 700)
(857, 703)
(858, 703)
(831, 705)
(839, 705)
(858, 711)
(870, 709)
(828, 739)

## Group 9 (X: 900-999)
*No coordinates in this range.*
