--- Level 2 City Coordinates ---
Sorted by X-group (0-99, 100-199, ...) then by Y-axis

(134, 316)
(146, 350)
(173, 382)
(133, 389)
(165, 530)
(172, 544)
(142, 562)
(142, 569)
(173, 607)
(155, 609)
(128, 612)
(155, 616)
(160, 617)
(164, 620)
(139, 627)
(132, 643)
(149, 675)
(140, 683)
(157, 689)
(127, 697)
(140, 706)
(171, 706)
(156, 716)
(162, 719)
(129, 753)
(146, 753)
(155, 770)
(146, 775)
(172, 777)
(127, 789)
(134, 791)
(138, 797)
(215, 131)
(295, 135)
(235, 142)
(276, 161)
(231, 162)
(239, 826)
(249, 833)
(223, 841)
(279, 860)
(374, 134)
(313, 136)
(384, 137)
(388, 141)
(372, 142)
(391, 152)
(362, 153)
(323, 158)
(363, 827)
(350, 828)
(366, 838)
(386, 838)
(390, 840)
(376, 842)
(388, 843)
(362, 852)
(383, 868)
(357, 872)
(442, 155)
(434, 174)
(433, 825)
(473, 832)
(436, 835)
(472, 847)
(454, 854)
(433, 860)
(564, 826)
(560, 832)
(566, 832)
(532, 835)
(528, 838)
(534, 851)
(562, 851)
(546, 857)
(688, 126)
(686, 130)
(677, 148)
(604, 172)
(682, 172)
(692, 828)
(632, 829)
(625, 838)
(681, 845)
(690, 846)
(690, 856)
(694, 856)
(609, 857)
(679, 859)
(618, 860)
(649, 864)
(639, 865)
(682, 870)
(604, 872)
(717, 131)
(757, 134)
(712, 157)
(773, 158)
(778, 162)
(720, 165)
(720, 845)
(723, 845)
(760, 854)
(794, 858)
(709, 861)
(766, 866)
(782, 871)
(831, 238)
(827, 389)
(841, 449)
(862, 540)
(827, 553)
(844, 560)
(851, 563)
(826, 564)
(874, 573)
(857, 600)
(858, 600)
(842, 614)
(852, 614)
(858, 617)
(833, 618)
(845, 619)
(831, 622)
(855, 628)
(864, 628)
(850, 637)
(868, 689)
(868, 700)
(857, 703)
(858, 703)
(831, 705)
(839, 705)
(870, 709)
(858, 711)
(828, 739)
