--- Level 2 Stronghold Coordinates ---
Sorted by X-group (0-99, 100-199, ...) then by Y-axis

(86, 180)
(99, 189)
(96, 254)
(88, 344)
(76, 402)
(89, 409)
(94, 410)
(90, 478)
(98, 509)
(90, 522)
(82, 654)
(88, 660)
(77, 663)
(94, 747)
(92, 821)
(82, 884)
(113, 95)
(109, 98)
(134, 102)
(141, 104)
(115, 105)
(172, 105)
(199, 125)
(110, 128)
(188, 132)
(142, 140)
(105, 141)
(187, 142)
(130, 144)
(117, 145)
(126, 150)
(162, 165)
(113, 170)
(133, 170)
(145, 193)
(123, 200)
(110, 201)
(120, 208)
(107, 226)
(140, 251)
(146, 266)
(143, 269)
(119, 271)
(137, 274)
(116, 296)
(111, 312)
(137, 334)
(160, 359)
(112, 372)
(106, 382)
(100, 383)
(120, 415)
(120, 445)
(109, 449)
(123, 487)
(142, 493)
(110, 505)
(118, 530)
(102, 556)
(114, 574)
(123, 600)
(121, 607)
(114, 616)
(116, 632)
(148, 655)
(111, 672)
(124, 707)
(107, 715)
(145, 732)
(147, 738)
(107, 743)
(129, 748)
(100, 767)
(108, 788)
(111, 790)
(144, 836)
(163, 836)
(129, 851)
(191, 864)
(116, 867)
(147, 872)
(127, 874)
(125, 878)
(123, 881)
(169, 891)
(126, 897)
(192, 904)
(182, 912)
(182, 918)
(297, 104)
(239, 105)
(276, 108)
(200, 108)
(244, 114)
(288, 117)
(269, 135)
(258, 868)
(269, 878)
(243, 879)
(275, 882)
(207, 890)
(291, 892)
(270, 896)
(256, 908)
(318, 100)
(377, 111)
(319, 112)
(380, 114)
(304, 117)
(395, 122)
(388, 124)
(342, 135)
(326, 139)
(346, 145)
(332, 855)
(348, 871)
(310, 875)
(337, 877)
(363, 879)
(395, 881)
(378, 885)
(307, 886)
(392, 892)
(329, 899)
(493, 83)
(415, 91)
(493, 100)
(401, 104)
(427, 123)
(488, 124)
(412, 128)
(422, 149)
(413, 854)
(421, 864)
(494, 880)
(431, 885)
(498, 893)
(451, 896)
(402, 896)
(496, 897)
(403, 917)
(581, 99)
(535, 103)
(565, 106)
(579, 117)
(597, 125)
(586, 851)
(585, 856)
(593, 871)
(518, 877)
(537, 893)
(593, 912)
(597, 919)
(645, 100)
(692, 105)
(620, 107)
(653, 107)
(696, 112)
(658, 118)
(640, 119)
(672, 130)
(651, 147)
(670, 850)
(601, 879)
(680, 879)
(641, 887)
(665, 907)
(729, 81)
(746, 98)
(749, 101)
(710, 104)
(714, 107)
(772, 108)
(775, 113)
(798, 119)
(725, 122)
(771, 123)
(745, 855)
(760, 880)
(712, 881)
(712, 889)
(711, 894)
(727, 906)
(746, 920)
(897, 87)
(891, 88)
(812, 99)
(898, 102)
(820, 109)
(849, 113)
(853, 113)
(824, 117)
(890, 120)
(834, 120)
(830, 122)
(854, 126)
(899, 135)
(808, 143)
(828, 164)
(873, 169)
(881, 170)
(872, 174)
(879, 205)
(880, 208)
(880, 214)
(876, 223)
(886, 231)
(875, 259)
(878, 262)
(899, 273)
(879, 277)
(897, 281)
(855, 336)
(890, 348)
(885, 393)
(891, 403)
(897, 409)
(877, 442)
(885, 450)
(879, 452)
(869, 478)
(860, 508)
(891, 532)
(898, 555)
(894, 568)
(891, 574)
(899, 580)
(888, 634)
(867, 671)
(873, 672)
(898, 681)
(881, 681)
(880, 694)
(878, 707)
(872, 729)
(853, 739)
(894, 740)
(865, 742)
(879, 745)
(858, 746)
(853, 748)
(899, 759)
(885, 779)
(878, 795)
(873, 812)
(855, 815)
(882, 833)
(859, 839)
(888, 844)
(880, 849)
(897, 861)
(866, 867)
(849, 870)
(863, 873)
(824, 885)
(846, 893)
(874, 896)
(881, 896)
(818, 898)
(823, 903)
(910, 120)
(914, 186)
(908, 260)
(915, 269)
(901, 325)
(915, 340)
(922, 410)
(919, 478)
(908, 487)
(917, 518)
(921, 522)
(903, 598)
(903, 654)
(910, 668)
(906, 672)
(906, 734)
(920, 801)
(915, 820)
(922, 820)
(908, 885)
(900, 897)
