--- Level 5 City Coordinates ---
Sorted by X-group (0-99, 100-199, ...) then by Y-axis

(363, 435)
(387, 440)
(376, 443)
(361, 447)
(383, 448)
(373, 467)
(380, 467)
(354, 472)
(356, 530)
(363, 538)
(392, 541)
(351, 544)
(358, 558)
(379, 560)
(386, 565)
(358, 573)
(391, 574)
(433, 359)
(464, 370)
(466, 374)
(473, 378)
(467, 379)
(426, 381)
(449, 397)
(470, 399)
(462, 605)
(440, 610)
(426, 612)
(474, 614)
(456, 615)
(474, 626)
(437, 627)
(427, 629)
(530, 357)
(556, 358)
(525, 372)
(544, 373)
(532, 381)
(565, 381)
(542, 387)
(534, 393)
(555, 394)
(599, 572)
(539, 608)
(566, 615)
(541, 634)
(528, 640)
(541, 642)
(566, 647)
(614, 432)
(620, 442)
(612, 445)
(616, 458)
(648, 458)
(602, 551)
(605, 555)
(612, 563)
(647, 564)
(607, 570)
(602, 571)
