--- Level 4 City Coordinates ---
Sorted by X-group (0-99, 100-199, ...) then by Y-axis

(288, 346)
(284, 350)
(277, 355)
(299, 361)
(254, 368)
(281, 376)
(298, 394)
(284, 607)
(291, 609)
(282, 632)
(291, 635)
(276, 638)
(281, 638)
(286, 638)
(356, 276)
(351, 309)
(309, 355)
(301, 383)
(306, 392)
(302, 395)
(308, 636)
(301, 638)
(440, 279)
(469, 288)
(446, 291)
(473, 293)
(436, 294)
(424, 303)
(428, 303)
(471, 304)
(455, 310)
(438, 312)
(441, 724)
(537, 287)
(545, 292)
(563, 292)
(546, 308)
(531, 310)
(540, 310)
(526, 316)
(563, 316)
(532, 318)
(567, 679)
(526, 681)
(550, 682)
(571, 682)
(530, 683)
(574, 693)
(559, 695)
(648, 275)
(617, 276)
(642, 284)
(634, 290)
(604, 302)
(640, 305)
(618, 310)
(611, 312)
(681, 351)
(676, 358)
(684, 380)
(676, 381)
(680, 541)
(687, 568)
(697, 574)
(686, 600)
(680, 648)
(644, 690)
(648, 711)
(642, 718)
(722, 366)
(702, 474)
(715, 539)
(711, 567)
(723, 600)
(708, 644)
